cust_key,cd_key,issue_dt,term_mo,principal_amt,rate_pct,payout_freq_cd,rate_type_cd,auto_renew_ind,status_cd,branch_id,ccy_cd,accrual_cd,brokered_ind
5744,1005867,26-MAR-2024,18,125584.46,1.629,M,V,1,M,60,USD,ACT365,0
7055,1005868,20-AUG-2024,18,247978.73,1.819,A,F,0,M,126,USD,ACT365,0
7397,1005869,15-DEC-2020,24,110217.89,2.09,Q,F,0,M,141,USD,30360,0
5334,1005870,13-MAR-2026,18,99935.18,2.076,Q,F,1,A,146,USD,30360,0
6297,1005871,08-AUG-2020,36,233789.19,3.317,A,F,0,M,129,USD,ACT365,0
3774,1005872,21-SEP-2021,12,165542.97,1.234,M,V,1,M,98,USD,ACT365,0
5902,1005873,02-MAR-2022,36,41311.78,2.879,M,F,1,M,56,USD,30360,0
2573,1005874,07-JAN-2022,12,44362.56,1.502,Q,V,1,M,92,USD,30360,0
5694,1005875,13-MAR-2022,18,161290.95,1.273,M,F,0,M,108,USD,ACT365,0
688,1005876,06-JAN-2022,3,117030.31,1.3,Q,V,1,M,98,USD,30360,0
7314,1005877,21-SEP-2022,60,2737.53,4.547,Q,V,1,A,50,USD,ACT365,0
1957,1005878,07-OCT-2024,36,112423.72,3.007,Q,F,0,A,83,USD,30360,0
5252,1005879,02-MAR-2025,9,234953.98,1.059,Q,V,1,M,147,USD,30360,0
90,1005880,04-MAR-2022,3,186971.03,0.485,A,F,1,M,33,USD,ACT365,0
1246,1005881,12-AUG-2021,48,139871.33,3.584,A,V,0,M,33,USD,ACT365,0
7893,1005882,23-MAR-2024,3,49201.43,0.582,Q,V,0,M,69,USD,30360,0
6667,1005883,15-MAY-2020,18,84242.2,1.417,M,V,1,M,63,USD,ACT365,0
1780,1005884,14-OCT-2022,3,249161.5,1.033,M,F,1,M,105,USD,30360,1
1047,1005885,16-MAY-2021,36,164933.89,2.978,M,F,0,M,103,USD,30360,0
6519,1005886,18-OCT-2023,6,69433.75,1.002,Q,V,1,M,109,USD,ACT365,1
7921,1005887,27-JUN-2020,12,184628.71,1.368,A,V,1,M,3,USD,ACT365,0
1349,1005888,05-MAR-2025,24,23295.54,2.041,Q,V,1,A,69,USD,30360,0
5311,1005889,07-SEP-2021,12,92960.3,1.119,A,F,1,M,52,USD,ACT365,0
2269,1005890,18-MAR-2023,36,57668.14,2.587,Q,V,1,M,142,USD,30360,0
5955,1005891,29-JUL-2023,18,224054.02,1.194,A,V,1,M,63,USD,ACT365,0
3346,1005892,19-DEC-2022,12,183918.81,1.697,M,F,0,M,6,USD,30360,0
1003,1005893,18-OCT-2022,9,124626.22,2.256,Q,V,1,M,47,USD,ACT365,0
2595,1005894,31-AUG-2021,12,102246.13,1.461,A,F,1,M,112,USD,30360,0
4309,1005895,28-OCT-2024,9,214717.51,1.697,M,V,1,M,42,USD,ACT365,0
6387,1005896,22-MAR-2023,24,49260.21,1.988,A,V,1,M,150,USD,30360,0
169,1005897,07-MAY-2021,36,19153.32,2.249,Q,F,1,M,74,USD,ACT365,1
7661,1005898,21-AUG-2021,24,213016.81,2.868,Q,F,1,M,134,USD,30360,0
5197,1005899,27-SEP-2022,3,214195.78,0.664,A,F,1,M,76,USD,ACT365,0
7002,1005900,08-APR-2025,48,61147.57,3.691,M,V,0,A,12,USD,30360,0
7440,1005901,01-JAN-2026,48,49223.31,3.436,A,V,1,A,24,USD,ACT365,0
1229,1005902,05-JUN-2022,48,180466.14,3.776,A,V,0,A,128,USD,ACT365,1
750,1005903,20-JUN-2022,3,36274.6,0.937,Q,V,0,M,41,USD,ACT365,0
6213,1005904,21-OCT-2020,48,155676.77,2.953,Q,F,0,M,135,USD,30360,0
1503,1005905,29-MAY-2023,18,175458.04,1.527,A,F,1,M,95,USD,30360,0
1184,1005906,01-JUL-2021,48,155684.0,4.183,M,F,1,M,28,USD,ACT365,0
3748,1005907,12-FEB-2025,48,107018.63,3.472,Q,F,0,A,13,USD,ACT365,0
7307,1005908,04-MAY-2023,48,204136.34,4.122,Q,V,1,A,84,USD,30360,0
6365,1005909,21-MAY-2021,6,232530.88,0.991,M,F,1,M,77,USD,30360,0
4143,1005910,21-SEP-2025,18,176574.32,2.01,Q,V,1,A,65,USD,ACT365,0
1572,1005911,02-FEB-2025,36,105028.34,2.271,A,F,0,A,91,USD,30360,0
2691,1005912,16-NOV-2021,24,248927.48,2.09,M,F,1,M,94,USD,ACT365,1
5508,1005913,01-OCT-2020,48,112629.25,4.138,A,V,0,M,101,USD,30360,0
1257,1005914,26-AUG-2021,36,29507.72,2.446,Q,F,1,M,145,USD,30360,0
4195,1005915,09-MAY-2022,3,46054.27,0.718,M,V,0,M,142,USD,ACT365,1
95,1005916,16-JUL-2022,6,87312.14,1.41,M,F,0,M,124,USD,30360,0
2601,1005917,18-FEB-2025,24,43193.61,2.12,M,V,1,A,60,USD,ACT365,1
1984,1005918,16-JAN-2026,12,194683.96,2.104,Q,V,1,A,63,USD,ACT365,0
5449,1005919,31-AUG-2024,12,4019.37,1.356,M,F,1,M,82,USD,30360,0
7312,1005920,11-APR-2025,60,101767.88,4.024,Q,F,1,A,24,USD,ACT365,0
1172,1005921,12-OCT-2020,3,219612.67,1.071,A,V,1,M,23,USD,30360,0
6378,1005922,07-DEC-2020,18,29875.32,1.383,Q,F,1,M,12,USD,30360,0
5247,1005923,02-SEP-2025,9,144232.91,0.825,A,F,1,A,136,USD,30360,0
7758,1005924,31-OCT-2023,3,233495.32,0.474,M,V,1,M,65,USD,ACT365,0
7292,1005925,21-JUN-2021,12,18363.28,0.282,M,F,1,M,36,USD,30360,1
806,1005926,11-DEC-2024,12,87756.58,1.41,A,F,1,M,50,USD,ACT365,0
5946,1005927,03-FEB-2021,18,9896.61,1.305,A,V,0,M,111,USD,ACT365,1
4737,1005928,17-OCT-2024,6,170707.48,0.931,M,F,1,M,135,USD,30360,0
905,1005929,07-JUL-2025,36,104666.08,3.077,Q,F,1,A,127,USD,30360,0
2057,1005930,20-JAN-2023,12,236856.69,1.109,Q,V,1,M,80,USD,ACT365,0
7415,1005931,06-FEB-2024,24,172976.84,2.321,M,F,1,M,57,USD,ACT365,0
4343,1005932,27-JUL-2024,18,150684.17,1.207,A,V,1,M,6,USD,30360,0
2708,1005933,01-JUL-2025,24,227625.42,1.84,Q,F,1,A,76,USD,ACT365,1
2564,1005934,24-AUG-2023,18,32850.74,2.369,A,F,1,M,65,USD,ACT365,0
6703,1005935,31-OCT-2021,9,195969.52,1.13,Q,V,1,M,18,USD,ACT365,0
2268,1005936,04-APR-2021,18,182586.28,2.211,Q,V,1,M,71,USD,ACT365,0
1271,1005937,21-MAR-2022,18,168476.12,2.584,A,F,1,M,57,USD,30360,1
4591,1005938,07-MAY-2020,3,159700.16,0.813,M,V,1,M,88,USD,ACT365,0
7940,1005939,12-MAY-2024,36,31531.06,2.487,Q,F,1,A,110,USD,ACT365,0
1467,1005940,22-APR-2022,18,203603.82,1.004,Q,F,0,M,3,USD,ACT365,0
2043,1005941,11-JUN-2024,9,158970.94,1.382,A,V,1,M,81,USD,30360,0
3753,1005942,21-MAY-2020,3,192982.51,1.093,Q,V,1,M,57,USD,30360,0
1599,1005943,04-JAN-2022,9,219084.48,1.55,M,F,1,M,125,USD,ACT365,1
5206,1005944,20-JUN-2022,12,135835.28,1.927,A,F,1,M,55,USD,30360,0
2029,1005945,18-JUL-2020,48,239242.87,3.001,A,F,1,M,62,USD,30360,0
1026,1005946,05-MAR-2025,24,27745.74,2.735,Q,F,1,A,37,USD,30360,0
2090,1005947,25-SEP-2023,12,1507.45,1.341,A,F,1,M,56,USD,ACT365,1
7444,1005948,09-APR-2025,6,82820.93,1.247,M,F,1,M,60,USD,ACT365,0
7479,1005949,03-JAN-2025,9,54529.25,1.256,Q,V,1,M,139,USD,ACT365,1
4046,1005950,18-MAR-2020,60,138625.67,3.73,Q,V,0,M,125,USD,30360,0
3204,1005951,27-MAY-2025,6,70433.7,0.7,M,F,0,M,131,USD,30360,1
6556,1005952,07-JUN-2020,24,172190.34,2.154,M,V,1,M,65,USD,ACT365,0
1554,1005953,10-JUN-2025,18,236359.46,1.423,A,F,1,A,90,USD,ACT365,0
5231,1005954,07-MAR-2024,6,192429.49,1.043,Q,V,1,M,146,USD,ACT365,0
5440,1005955,12-FEB-2025,48,105352.84,3.216,A,V,1,A,136,USD,ACT365,0
5680,1005956,14-FEB-2023,12,246382.98,1.313,M,V,0,M,114,USD,ACT365,0
1744,1005957,31-DEC-2020,24,192910.01,1.45,Q,V,0,M,143,USD,30360,0
5729,1005958,06-DEC-2020,3,202814.95,0.25,A,F,0,M,45,USD,30360,0
4896,1005959,27-SEP-2020,60,51584.89,4.294,Q,V,0,M,25,USD,30360,0
7000,1005960,11-JAN-2025,3,171881.42,1.354,Q,V,0,M,54,USD,30360,0
1395,1005961,02-MAY-2023,9,18123.53,0.383,A,V,1,M,135,USD,ACT365,0
4909,1005962,08-MAY-2021,60,59209.7,4.146,M,F,1,A,7,USD,ACT365,0
6637,1005963,11-OCT-2020,24,4601.23,2.156,Q,F,0,M,86,USD,30360,0
2226,1005964,27-JUN-2020,36,176456.42,2.257,Q,V,0,M,2,USD,30360,0
5950,1005965,11-AUG-2021,9,5726.08,1.594,A,V,1,M,131,USD,30360,0
796,1005966,05-SEP-2024,48,112569.61,3.758,A,V,1,A,52,USD,ACT365,0
5745,1005967,28-JUL-2025,60,162392.4,4.371,M,F,1,A,146,USD,ACT365,0
4850,1005968,19-OCT-2023,24,76596.39,2.691,M,F,0,M,87,USD,30360,0
1541,1005969,21-MAR-2026,6,92136.47,1.47,M,F,1,A,48,USD,ACT365,0
531,1005970,18-JUN-2022,60,217105.67,3.709,A,F,1,A,9,USD,30360,0
5964,1005971,28-JAN-2022,3,225402.55,0.966,M,F,1,M,141,USD,ACT365,0
1931,1005972,29-APR-2024,60,214745.66,4.135,A,F,1,A,47,USD,30360,0
3980,1005973,03-NOV-2020,3,187608.64,1.492,A,V,1,M,21,USD,ACT365,0
486,1005974,09-SEP-2025,3,69743.57,0.872,A,F,1,M,70,USD,30360,1
7707,1005975,14-NOV-2024,3,19131.95,0.739,M,F,1,M,8,USD,30360,1
4391,1005976,18-MAR-2020,6,122429.5,0.541,Q,V,1,M,103,USD,ACT365,0
7452,1005977,03-MAR-2021,36,231136.04,3.026,M,V,1,M,112,USD,ACT365,0
1283,1005978,02-DEC-2023,12,56231.72,1.513,Q,F,1,M,42,USD,ACT365,0
1647,1005979,11-AUG-2024,3,52782.57,0.657,Q,V,1,M,125,USD,30360,0
4883,1005980,12-MAY-2021,12,195022.38,1.71,Q,F,0,M,103,USD,ACT365,0
4836,1005981,30-AUG-2024,60,148201.05,3.881,Q,V,1,A,32,USD,ACT365,0
6327,1005982,17-DEC-2022,18,101372.82,1.296,Q,F,1,M,140,USD,ACT365,0
7424,1005983,20-MAR-2024,36,215736.23,3.186,A,F,1,A,12,USD,ACT365,0
6575,1005984,25-AUG-2022,9,145840.8,0.558,M,F,1,M,13,USD,ACT365,1
1122,1005985,02-NOV-2022,18,230106.75,1.81,A,F,0,M,57,USD,ACT365,0
2477,1005986,08-JUN-2022,48,92353.49,3.321,Q,F,0,A,145,USD,ACT365,0
7310,1005987,23-DEC-2020,36,111296.84,2.146,A,F,0,M,26,USD,ACT365,0
4392,1005988,10-MAR-2021,3,19038.73,1.074,A,V,0,M,77,USD,30360,0
6936,1005989,17-JAN-2021,24,92238.51,1.837,A,F,1,M,132,USD,30360,0
4504,1005990,04-JAN-2025,48,45338.71,3.949,M,V,1,A,143,USD,ACT365,0
398,1005991,23-AUG-2022,6,8691.61,1.471,Q,F,1,M,57,USD,ACT365,1
3783,1005992,15-MAY-2022,12,64312.6,1.517,M,F,1,M,141,USD,ACT365,0
6597,1005993,05-MAY-2025,24,122911.35,1.208,Q,V,1,A,91,USD,ACT365,0
5241,1005994,16-JUL-2025,3,62215.76,0.766,M,V,1,M,38,USD,ACT365,0
1063,1005995,17-JUN-2021,36,27717.61,2.499,Q,V,1,M,15,USD,ACT365,0
1681,1005996,19-MAR-2022,48,113157.74,3.784,M,V,0,M,130,USD,ACT365,0
6835,1005997,28-JUL-2022,18,37387.91,1.822,Q,F,0,M,149,USD,ACT365,0
7833,1005998,30-MAR-2025,18,21955.31,1.871,Q,F,1,A,90,USD,ACT365,0
6023,1005999,11-MAR-2024,3,240065.57,1.316,M,F,1,M,6,USD,ACT365,0
785,1006000,26-MAY-2023,36,119251.09,3.291,A,V,0,A,147,USD,30360,0
4953,1006001,20-JUN-2021,60,200680.67,4.511,Q,V,1,A,29,USD,30360,0
6633,1006002,29-MAY-2022,48,43110.62,3.551,M,V,1,A,129,USD,30360,0
5121,1006003,06-MAR-2020,18,115656.7,1.665,M,V,1,M,137,USD,ACT365,0
4753,1006004,24-MAY-2024,3,22936.19,1.112,A,V,1,M,75,USD,ACT365,1
3739,1006005,26-SEP-2025,9,103244.28,1.268,A,F,1,A,74,USD,30360,0
1959,1006006,29-NOV-2024,9,206686.74,1.555,A,F,1,M,3,USD,ACT365,1
2246,1006007,06-DEC-2021,3,223240.53,0.761,M,V,1,M,64,USD,30360,0
5965,1006008,06-JAN-2023,6,129992.02,1.436,Q,V,0,M,73,USD,ACT365,1
559,1006009,24-DEC-2025,24,71957.37,2.096,M,F,0,A,123,USD,30360,0
676,1006010,28-AUG-2022,3,183500.56,1.095,M,F,1,M,34,USD,30360,1
3173,1006011,29-MAR-2025,3,159912.63,0.541,A,F,1,M,27,USD,ACT365,0
6195,1006012,10-AUG-2023,60,117883.9,3.904,M,V,1,A,13,USD,30360,0
5256,1006013,12-FEB-2023,24,119103.2,2.236,Q,V,0,M,91,USD,ACT365,0
4720,1006014,27-AUG-2023,48,123556.94,3.296,M,V,0,A,71,USD,30360,0
4273,1006015,25-MAY-2021,9,85140.95,0.459,Q,V,1,M,57,USD,ACT365,0
886,1006016,28-AUG-2022,12,129983.21,1.008,M,V,1,M,129,USD,30360,0
2655,1006017,25-NOV-2021,24,14814.79,2.2,Q,V,0,M,142,USD,30360,0
636,1006018,24-SEP-2024,36,142760.86,3.246,Q,V,0,A,93,USD,ACT365,0
6065,1006019,28-OCT-2023,12,124303.05,1.359,M,V,1,M,130,USD,ACT365,0
6006,1006020,30-JUN-2022,60,105430.38,3.829,Q,F,1,A,90,USD,30360,0
2065,1006021,19-FEB-2025,36,81336.42,3.088,M,V,1,A,31,USD,30360,0
2344,1006022,30-OCT-2022,6,155634.2,1.124,Q,V,1,M,44,USD,ACT365,1
2540,1006023,14-DEC-2025,3,121501.34,1.22,A,F,1,M,147,USD,30360,1
7114,1006024,12-OCT-2023,3,25659.49,0.856,A,F,1,M,70,USD,30360,0
3908,1006025,13-JUL-2025,48,93925.95,3.218,A,V,1,A,51,USD,ACT365,0
6096,1006026,01-MAR-2026,48,19588.1,3.648,M,V,1,A,46,USD,30360,0
3591,1006027,15-JAN-2022,18,95102.77,1.995,A,V,1,M,43,USD,30360,0
5585,1006028,17-AUG-2021,36,133441.56,2.608,A,F,1,M,50,USD,ACT365,0
4227,1006029,21-MAR-2025,48,98061.73,2.967,M,V,0,A,50,USD,ACT365,0
2229,1006030,13-JUN-2021,6,85736.69,0.536,M,F,1,M,89,USD,ACT365,0
7010,1006031,11-SEP-2024,60,70646.75,3.462,M,V,1,A,121,USD,ACT365,0
5671,1006032,07-FEB-2021,18,95752.24,1.538,Q,F,0,M,75,USD,30360,0
6154,1006033,07-JUN-2025,12,17793.02,1.551,A,F,1,A,96,USD,30360,0
7585,1006034,21-APR-2024,6,248478.24,0.537,A,F,1,M,105,USD,ACT365,0
1990,1006035,03-APR-2023,36,139057.11,2.16,A,V,0,M,58,USD,ACT365,0
733,1006036,21-OCT-2022,24,159225.85,2.212,A,V,1,M,59,USD,30360,0
4658,1006037,24-DEC-2023,3,46193.59,1.509,A,F,1,M,51,USD,ACT365,0
2609,1006038,05-JUN-2022,24,230889.49,2.461,A,F,0,M,95,USD,30360,0
3486,1006039,26-JUN-2022,6,143005.43,0.475,Q,F,1,M,15,USD,30360,0
1878,1006040,10-APR-2021,9,103886.3,1.417,A,V,1,M,142,USD,ACT365,1
3188,1006041,26-DEC-2020,24,178446.9,2.415,M,V,0,M,40,USD,ACT365,0
3146,1006042,25-JUL-2025,48,76435.42,3.187,M,V,1,A,77,USD,30360,0
2805,1006043,04-SEP-2024,6,233692.85,1.037,Q,F,0,M,63,USD,ACT365,0
5938,1006044,07-OCT-2022,18,42743.87,1.877,Q,V,1,M,138,USD,ACT365,1
4741,1006045,12-MAR-2025,9,208361.07,1.451,A,V,0,M,101,USD,30360,0
3794,1006046,18-OCT-2023,36,241668.77,2.852,Q,V,1,A,27,USD,30360,0
902,1006047,28-SEP-2023,48,123189.78,3.613,M,F,0,A,54,USD,30360,0
4566,1006048,13-SEP-2020,24,219226.64,2.155,A,F,1,M,38,USD,30360,0
1400,1006049,12-MAY-2023,48,18354.93,3.141,A,F,0,A,65,USD,ACT365,0
2513,1006050,03-SEP-2020,18,155336.93,1.604,A,F,1,M,113,USD,ACT365,0
3319,1006051,09-APR-2024,24,89380.04,1.807,Q,V,1,M,26,USD,30360,0
1131,1006052,02-JUN-2020,9,91395.69,1.119,M,F,1,M,148,USD,ACT365,0
3116,1006053,18-MAR-2023,60,112865.65,4.197,M,V,0,A,60,USD,ACT365,1
2136,1006054,17-APR-2022,6,149395.71,0.85,A,V,1,M,132,USD,30360,0
6798,1006055,25-OCT-2020,60,154195.37,4.374,M,V,1,M,148,USD,30360,1
6877,1006056,14-DEC-2022,36,69929.02,2.374,M,V,1,M,120,USD,ACT365,1
37,1006057,02-APR-2021,60,96294.52,4.071,A,V,1,M,24,USD,30360,0
4819,1006058,11-JUL-2021,24,62756.8,2.373,A,V,1,M,135,USD,ACT365,1
5124,1006059,22-JUL-2025,12,158318.8,1.597,Q,V,1,A,114,USD,30360,0
3024,1006060,08-MAR-2022,9,25957.69,0.633,M,V,1,M,77,USD,30360,0
3753,1006061,10-JUL-2022,6,106181.83,1.167,M,F,0,M,144,USD,30360,0
6319,1006062,15-JAN-2020,60,244632.6,3.742,A,F,1,M,116,USD,30360,0
3024,1006063,16-NOV-2021,3,247200.19,0.497,M,V,1,M,108,USD,ACT365,0
516,1006064,11-MAR-2022,48,129731.83,3.438,M,F,1,M,98,USD,30360,0
2980,1006065,28-JUN-2024,36,62241.27,2.283,Q,V,1,A,86,USD,ACT365,0
2031,1006066,28-SEP-2020,6,146082.23,1.206,A,V,1,M,60,USD,30360,0
3062,1006067,22-OCT-2025,60,122370.97,4.51,Q,V,0,A,101,USD,30360,0
1841,1006068,19-OCT-2020,6,11100.43,1.226,Q,V,1,M,8,USD,ACT365,0
1199,1006069,29-JAN-2024,6,247279.13,1.039,Q,F,1,M,56,USD,30360,0
7882,1006070,11-JAN-2020,18,82128.23,1.704,A,F,0,M,105,USD,30360,0
1031,1006071,12-FEB-2025,3,100120.27,1.28,A,F,1,M,13,USD,30360,0
5649,1006072,07-MAY-2024,3,128633.48,0.853,M,V,1,M,130,USD,30360,0
5740,1006073,25-MAR-2025,24,220152.3,1.917,M,F,1,A,79,USD,ACT365,1
4942,1006074,25-OCT-2025,60,199880.34,3.674,A,F,1,A,79,USD,ACT365,0
7291,1006075,17-MAR-2025,3,51784.76,0.647,Q,V,0,M,2,USD,30360,0
40,1006076,18-NOV-2023,24,179253.35,2.393,Q,F,1,M,18,USD,30360,0
2413,1006077,27-MAR-2025,24,218703.9,1.91,M,F,0,A,17,USD,ACT365,0
1475,1006078,07-AUG-2020,3,178708.85,1.154,Q,F,1,M,58,USD,30360,0
4615,1006079,11-JAN-2024,6,35226.49,1.343,Q,F,1,M,121,USD,ACT365,0
5084,1006080,07-MAR-2026,12,134955.18,1.105,Q,F,1,A,56,USD,30360,0
7183,1006081,10-MAY-2022,36,209720.2,2.442,M,V,1,M,76,USD,30360,0
3038,1006082,03-FEB-2026,6,49306.46,1.322,M,F,0,A,92,USD,ACT365,0
1887,1006083,01-MAR-2023,12,134865.05,1.489,A,F,1,M,108,USD,30360,1
7394,1006084,04-DEC-2022,18,167552.85,1.697,Q,V,0,M,117,USD,ACT365,1
5384,1006085,15-NOV-2021,36,159024.81,2.882,M,F,1,M,27,USD,ACT365,0
6118,1006086,03-SEP-2020,9,27097.71,1.634,M,V,1,M,72,USD,ACT365,1
3560,1006087,21-JUN-2025,36,69725.23,2.706,M,F,1,A,96,USD,ACT365,0
3579,1006088,02-JUL-2024,48,138257.15,3.161,A,V,0,A,61,USD,ACT365,1
3112,1006089,01-JUL-2022,24,52586.42,2.121,A,V,1,M,54,USD,ACT365,0
5996,1006090,02-JAN-2026,36,83761.16,2.438,A,F,1,A,134,USD,ACT365,0
1685,1006091,23-FEB-2021,6,104061.55,1.17,A,V,1,M,102,USD,ACT365,1
7803,1006092,11-NOV-2024,60,3899.19,4.001,M,F,1,A,82,USD,ACT365,0
1408,1006093,28-OCT-2022,9,127850.53,0.994,A,F,1,M,111,USD,ACT365,1
3688,1006094,24-NOV-2023,6,248691.76,0.978,M,V,1,M,42,USD,ACT365,0
2517,1006095,25-MAR-2020,18,102362.83,1.647,A,F,1,M,92,USD,ACT365,0
5140,1006096,25-OCT-2023,12,68937.45,1.697,A,V,0,M,122,USD,30360,0
5445,1006097,29-MAR-2024,18,63622.35,1.454,Q,V,0,M,4,USD,ACT365,0
7349,1006098,08-FEB-2026,48,129036.02,3.077,Q,V,1,A,39,USD,30360,0
6313,1006099,28-FEB-2022,18,114274.6,1.629,M,F,0,M,122,USD,30360,0
1990,1006100,15-JUN-2020,12,215565.3,1.637,A,F,0,M,131,USD,30360,0
1654,1006101,20-MAY-2020,48,159991.56,3.615,M,V,0,M,56,USD,30360,0
7092,1006102,07-DEC-2020,12,99963.71,1.532,Q,F,1,M,99,USD,ACT365,0
3903,1006103,14-NOV-2021,60,96743.84,4.25,Q,V,0,A,95,USD,ACT365,0
781,1006104,10-MAR-2025,60,137024.05,4.407,M,V,1,A,9,USD,30360,0
6599,1006105,21-MAR-2021,18,63715.33,1.815,A,V,1,M,50,USD,ACT365,0
5187,1006106,27-NOV-2020,36,105999.98,2.439,A,V,1,M,117,USD,ACT365,0
205,1006107,13-MAR-2020,36,71617.51,2.693,M,F,1,M,123,USD,30360,0
6262,1006108,24-MAY-2022,48,129108.82,2.883,Q,F,1,A,62,USD,30360,0
4859,1006109,08-OCT-2023,18,136877.29,1.898,Q,V,0,M,124,USD,ACT365,1
4917,1006110,04-OCT-2021,12,211778.91,1.268,M,V,1,M,19,USD,ACT365,0
6919,1006111,04-FEB-2023,9,63168.7,1.319,M,V,0,M,15,USD,ACT365,0
3964,1006112,09-JUL-2021,24,226228.87,2.05,Q,V,0,M,70,USD,ACT365,0
3690,1006113,29-DEC-2024,24,134049.45,1.946,Q,F,1,A,13,USD,30360,0
4939,1006114,28-FEB-2020,18,181844.95,1.839,A,F,1,M,82,USD,30360,0
1583,1006115,02-APR-2021,9,153112.06,1.236,A,F,1,M,102,USD,ACT365,0
1214,1006116,15-JUL-2023,18,207345.2,1.539,A,V,1,M,122,USD,30360,1
6750,1006117,05-APR-2025,18,165953.35,1.376,A,V,1,A,110,USD,ACT365,1
1725,1006118,04-JUL-2022,6,3262.85,1.245,A,F,1,M,119,USD,30360,0
4035,1006119,07-JUN-2020,24,97873.68,1.658,Q,F,1,M,135,USD,30360,0
2159,1006120,12-JUN-2023,48,234621.87,3.988,M,V,1,A,52,USD,30360,0
1844,1006121,08-SEP-2021,9,113137.42,1.731,M,F,1,M,64,USD,ACT365,0
4782,1006122,25-NOV-2021,12,207181.97,0.884,M,F,0,M,107,USD,30360,0
6419,1006123,04-OCT-2025,3,217305.47,1.18,M,V,0,M,108,USD,ACT365,0
3535,1006124,17-NOV-2025,24,83478.2,2.478,A,V,1,A,79,USD,30360,0
1110,1006125,13-AUG-2021,12,214502.31,1.235,A,V,1,M,82,USD,30360,0
1956,1006126,10-SEP-2023,48,94670.03,3.483,A,V,1,A,143,USD,ACT365,0
1317,1006127,18-MAY-2023,60,6827.43,3.956,M,V,1,A,150,USD,30360,0
7062,1006128,01-JAN-2026,36,173754.67,2.959,A,F,1,A,149,USD,ACT365,0
2556,1006129,28-NOV-2025,6,205162.18,0.964,Q,V,1,A,93,USD,ACT365,0
2992,1006130,09-MAR-2022,6,113176.08,1.475,A,V,0,M,48,USD,30360,0
569,1006131,27-FEB-2020,18,43765.64,1.71,A,V,1,M,23,USD,30360,0
3568,1006132,06-JAN-2020,24,154013.55,1.969,Q,V,1,M,11,USD,ACT365,0
7311,1006133,11-JAN-2020,3,184695.07,1.187,Q,F,0,M,123,USD,ACT365,0
3278,1006134,17-NOV-2024,18,163876.83,2.075,Q,V,1,A,11,USD,ACT365,0
5210,1006135,14-AUG-2024,3,89270.26,0.25,Q,F,1,M,80,USD,30360,0
1456,1006136,02-MAR-2025,9,92398.19,0.264,Q,F,1,M,47,USD,30360,0
1144,1006137,14-NOV-2020,12,137499.81,1.56,A,F,1,M,128,USD,30360,0
5853,1006138,13-MAY-2020,3,48751.72,0.728,M,V,1,M,81,USD,30360,0
526,1006139,23-JAN-2021,9,211621.03,0.818,M,V,1,M,53,USD,ACT365,0
3588,1006140,27-NOV-2023,24,26028.6,1.949,Q,V,1,M,105,USD,ACT365,0
2534,1006141,21-JAN-2020,60,121894.15,5.019,A,V,1,M,103,USD,30360,0
131,1006142,16-FEB-2024,48,214930.04,2.894,A,F,1,A,132,USD,ACT365,0
4250,1006143,20-JUL-2025,9,132589.79,1.59,A,V,1,M,146,USD,30360,1
7712,1006144,28-NOV-2020,60,190356.89,3.734,A,F,1,M,33,USD,ACT365,0
554,1006145,12-AUG-2024,12,60274.6,0.932,M,F,0,M,47,USD,ACT365,0
6526,1006146,14-JUN-2023,12,111655.36,1.226,Q,V,0,M,123,USD,30360,0
4313,1006147,23-NOV-2025,48,178408.5,2.863,M,V,0,A,30,USD,ACT365,0
5788,1006148,08-JUL-2021,12,222138.39,0.891,M,V,1,M,16,USD,30360,0
773,1006149,01-JUN-2021,36,160939.88,2.466,M,V,1,M,70,USD,30360,0
6952,1006150,07-FEB-2020,6,61070.24,0.738,A,F,1,M,9,USD,ACT365,0
92,1006151,27-MAY-2024,9,37000.06,1.229,Q,F,1,M,44,USD,30360,0
7254,1006152,31-MAY-2025,60,210464.19,4.059,A,V,1,A,117,USD,ACT365,0
5262,1006153,12-FEB-2020,9,138731.95,1.004,M,F,1,M,44,USD,ACT365,1
2700,1006154,26-JAN-2023,48,46376.08,3.58,Q,F,1,A,48,USD,ACT365,0
57,1006155,09-JUL-2024,18,121676.35,1.528,Q,F,1,M,145,USD,ACT365,0
4888,1006156,18-NOV-2024,60,32017.5,3.946,Q,V,1,A,91,USD,ACT365,1
700,1006157,23-OCT-2025,12,26740.33,0.681,Q,V,0,A,67,USD,30360,0
4870,1006158,06-JUL-2024,18,230034.24,1.789,M,F,1,M,140,USD,30360,1
6185,1006159,30-SEP-2025,12,136384.48,2.228,Q,V,1,A,135,USD,ACT365,0
2139,1006160,16-MAR-2026,6,62603.7,1.398,M,F,0,A,51,USD,30360,0
1910,1006161,16-OCT-2025,48,220376.06,3.3,A,F,1,A,93,USD,30360,1
1776,1006162,25-SEP-2022,24,249721.62,1.675,M,F,1,M,68,USD,ACT365,0
1799,1006163,17-JUL-2022,18,221108.4,2.331,A,F,1,M,88,USD,30360,1
912,1006164,02-SEP-2022,12,187024.03,1.384,Q,F,1,M,48,USD,ACT365,0
1998,1006165,08-DEC-2025,36,240535.69,2.484,A,V,1,A,66,USD,ACT365,0
5274,1006166,04-OCT-2021,12,49748.11,1.213,M,V,0,M,57,USD,ACT365,0
