composite_key,source_row_index,dest_row_index,source_column,destination_column,issue_type,severity,rule_applied,source_value_raw,source_value_transformed,dest_value_raw,dest_value_transformed,expected_dest_value,difference,timestamp,key_Customer_ID_source,key_CD_Number_source,key_Issue_Date_source
CUST006617|CD-1001040|2025-12-11,1039,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006617|CD-1001040|2025-12-11,CUST006617|CD-1001040|2025-12-11,,,,,2026-05-02T18:18:29.896605Z,CUST006617,CD-1001040,2025-12-11
CUST005649|CD-1001041|2021-10-17,1040,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005649|CD-1001041|2021-10-17,CUST005649|CD-1001041|2021-10-17,,,,,2026-05-02T18:18:29.896605Z,CUST005649,CD-1001041,2021-10-17
CUST006852|CD-1001042|2025-08-29,1041,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006852|CD-1001042|2025-08-29,CUST006852|CD-1001042|2025-08-29,,,,,2026-05-02T18:18:29.896605Z,CUST006852,CD-1001042,2025-08-29
CUST003322|CD-1001043|2023-11-28,1042,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003322|CD-1001043|2023-11-28,CUST003322|CD-1001043|2023-11-28,,,,,2026-05-02T18:18:29.896605Z,CUST003322,CD-1001043,2023-11-28
CUST002978|CD-1001044|2024-09-05,1043,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002978|CD-1001044|2024-09-05,CUST002978|CD-1001044|2024-09-05,,,,,2026-05-02T18:18:29.896605Z,CUST002978,CD-1001044,2024-09-05
CUST005673|CD-1001045|2021-01-20,1044,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005673|CD-1001045|2021-01-20,CUST005673|CD-1001045|2021-01-20,,,,,2026-05-02T18:18:29.896605Z,CUST005673,CD-1001045,2021-01-20
CUST001229|CD-1001046|2020-02-13,1045,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001229|CD-1001046|2020-02-13,CUST001229|CD-1001046|2020-02-13,,,,,2026-05-02T18:18:29.896605Z,CUST001229,CD-1001046,2020-02-13
CUST001916|CD-1001047|2024-07-24,1046,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001916|CD-1001047|2024-07-24,CUST001916|CD-1001047|2024-07-24,,,,,2026-05-02T18:18:29.896605Z,CUST001916,CD-1001047,2024-07-24
CUST004807|CD-1001048|2022-12-31,1047,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004807|CD-1001048|2022-12-31,CUST004807|CD-1001048|2022-12-31,,,,,2026-05-02T18:18:29.896605Z,CUST004807,CD-1001048,2022-12-31
CUST005347|CD-1001049|2021-12-05,1048,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005347|CD-1001049|2021-12-05,CUST005347|CD-1001049|2021-12-05,,,,,2026-05-02T18:18:29.896605Z,CUST005347,CD-1001049,2021-12-05
CUST000958|CD-1001050|2025-08-06,1049,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000958|CD-1001050|2025-08-06,CUST000958|CD-1001050|2025-08-06,,,,,2026-05-02T18:18:29.896605Z,CUST000958,CD-1001050,2025-08-06
CUST004066|CD-1001051|2022-01-14,1050,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004066|CD-1001051|2022-01-14,CUST004066|CD-1001051|2022-01-14,,,,,2026-05-02T18:18:29.896605Z,CUST004066,CD-1001051,2022-01-14
CUST002919|CD-1001052|2022-09-16,1051,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002919|CD-1001052|2022-09-16,CUST002919|CD-1001052|2022-09-16,,,,,2026-05-02T18:18:29.896605Z,CUST002919,CD-1001052,2022-09-16
CUST004014|CD-1001053|2024-07-09,1052,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004014|CD-1001053|2024-07-09,CUST004014|CD-1001053|2024-07-09,,,,,2026-05-02T18:18:29.896605Z,CUST004014,CD-1001053,2024-07-09
CUST007667|CD-1001054|2026-01-03,1053,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007667|CD-1001054|2026-01-03,CUST007667|CD-1001054|2026-01-03,,,,,2026-05-02T18:18:29.896605Z,CUST007667,CD-1001054,2026-01-03
CUST000613|CD-1001055|2025-08-12,1054,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000613|CD-1001055|2025-08-12,CUST000613|CD-1001055|2025-08-12,,,,,2026-05-02T18:18:29.896605Z,CUST000613,CD-1001055,2025-08-12
CUST007963|CD-1001056|2024-01-28,1055,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007963|CD-1001056|2024-01-28,CUST007963|CD-1001056|2024-01-28,,,,,2026-05-02T18:18:29.896605Z,CUST007963,CD-1001056,2024-01-28
CUST003597|CD-1001057|2020-09-08,1056,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003597|CD-1001057|2020-09-08,CUST003597|CD-1001057|2020-09-08,,,,,2026-05-02T18:18:29.896605Z,CUST003597,CD-1001057,2020-09-08
CUST006177|CD-1001058|2020-09-06,1057,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006177|CD-1001058|2020-09-06,CUST006177|CD-1001058|2020-09-06,,,,,2026-05-02T18:18:29.896605Z,CUST006177,CD-1001058,2020-09-06
CUST003396|CD-1001059|2024-04-29,1058,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003396|CD-1001059|2024-04-29,CUST003396|CD-1001059|2024-04-29,,,,,2026-05-02T18:18:29.896605Z,CUST003396,CD-1001059,2024-04-29
CUST002488|CD-1001060|2023-03-07,1059,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002488|CD-1001060|2023-03-07,CUST002488|CD-1001060|2023-03-07,,,,,2026-05-02T18:18:29.896605Z,CUST002488,CD-1001060,2023-03-07
CUST006165|CD-1001061|2020-10-30,1060,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006165|CD-1001061|2020-10-30,CUST006165|CD-1001061|2020-10-30,,,,,2026-05-02T18:18:29.896605Z,CUST006165,CD-1001061,2020-10-30
CUST005501|CD-1001062|2024-05-05,1061,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005501|CD-1001062|2024-05-05,CUST005501|CD-1001062|2024-05-05,,,,,2026-05-02T18:18:29.896605Z,CUST005501,CD-1001062,2024-05-05
CUST001153|CD-1001063|2025-11-19,1062,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001153|CD-1001063|2025-11-19,CUST001153|CD-1001063|2025-11-19,,,,,2026-05-02T18:18:29.896605Z,CUST001153,CD-1001063,2025-11-19
CUST005643|CD-1001064|2020-05-29,1063,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005643|CD-1001064|2020-05-29,CUST005643|CD-1001064|2020-05-29,,,,,2026-05-02T18:18:29.896605Z,CUST005643,CD-1001064,2020-05-29
CUST006024|CD-1001065|2025-02-26,1064,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006024|CD-1001065|2025-02-26,CUST006024|CD-1001065|2025-02-26,,,,,2026-05-02T18:18:29.896605Z,CUST006024,CD-1001065,2025-02-26
CUST003103|CD-1001066|2022-02-25,1065,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003103|CD-1001066|2022-02-25,CUST003103|CD-1001066|2022-02-25,,,,,2026-05-02T18:18:29.896605Z,CUST003103,CD-1001066,2022-02-25
CUST007405|CD-1001067|2022-06-26,1066,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007405|CD-1001067|2022-06-26,CUST007405|CD-1001067|2022-06-26,,,,,2026-05-02T18:18:29.896605Z,CUST007405,CD-1001067,2022-06-26
CUST005127|CD-1001068|2024-06-23,1067,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005127|CD-1001068|2024-06-23,CUST005127|CD-1001068|2024-06-23,,,,,2026-05-02T18:18:29.896605Z,CUST005127,CD-1001068,2024-06-23
CUST002669|CD-1001069|2021-07-17,1068,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002669|CD-1001069|2021-07-17,CUST002669|CD-1001069|2021-07-17,,,,,2026-05-02T18:18:29.896605Z,CUST002669,CD-1001069,2021-07-17
CUST000086|CD-1001070|2020-12-24,1069,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000086|CD-1001070|2020-12-24,CUST000086|CD-1001070|2020-12-24,,,,,2026-05-02T18:18:29.896605Z,CUST000086,CD-1001070,2020-12-24
CUST005400|CD-1001071|2026-01-07,1070,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005400|CD-1001071|2026-01-07,CUST005400|CD-1001071|2026-01-07,,,,,2026-05-02T18:18:29.896605Z,CUST005400,CD-1001071,2026-01-07
CUST001673|CD-1001072|2022-03-05,1071,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001673|CD-1001072|2022-03-05,CUST001673|CD-1001072|2022-03-05,,,,,2026-05-02T18:18:29.896605Z,CUST001673,CD-1001072,2022-03-05
CUST006052|CD-1001073|2021-01-21,1072,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006052|CD-1001073|2021-01-21,CUST006052|CD-1001073|2021-01-21,,,,,2026-05-02T18:18:29.896605Z,CUST006052,CD-1001073,2021-01-21
CUST004201|CD-1001074|2024-04-22,1073,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004201|CD-1001074|2024-04-22,CUST004201|CD-1001074|2024-04-22,,,,,2026-05-02T18:18:29.896605Z,CUST004201,CD-1001074,2024-04-22
CUST003734|CD-1001075|2021-05-09,1074,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003734|CD-1001075|2021-05-09,CUST003734|CD-1001075|2021-05-09,,,,,2026-05-02T18:18:29.896605Z,CUST003734,CD-1001075,2021-05-09
CUST001310|CD-1001076|2024-11-04,1075,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001310|CD-1001076|2024-11-04,CUST001310|CD-1001076|2024-11-04,,,,,2026-05-02T18:18:29.896605Z,CUST001310,CD-1001076,2024-11-04
CUST005692|CD-1001077|2020-06-09,1076,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005692|CD-1001077|2020-06-09,CUST005692|CD-1001077|2020-06-09,,,,,2026-05-02T18:18:29.896605Z,CUST005692,CD-1001077,2020-06-09
CUST001328|CD-1001078|2023-03-28,1077,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001328|CD-1001078|2023-03-28,CUST001328|CD-1001078|2023-03-28,,,,,2026-05-02T18:18:29.896605Z,CUST001328,CD-1001078,2023-03-28
CUST003342|CD-1001079|2022-07-08,1078,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003342|CD-1001079|2022-07-08,CUST003342|CD-1001079|2022-07-08,,,,,2026-05-02T18:18:29.896605Z,CUST003342,CD-1001079,2022-07-08
CUST006690|CD-1001080|2025-12-22,1079,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006690|CD-1001080|2025-12-22,CUST006690|CD-1001080|2025-12-22,,,,,2026-05-02T18:18:29.896605Z,CUST006690,CD-1001080,2025-12-22
CUST007363|CD-1001081|2023-04-04,1080,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007363|CD-1001081|2023-04-04,CUST007363|CD-1001081|2023-04-04,,,,,2026-05-02T18:18:29.896605Z,CUST007363,CD-1001081,2023-04-04
CUST007913|CD-1001082|2025-10-11,1081,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007913|CD-1001082|2025-10-11,CUST007913|CD-1001082|2025-10-11,,,,,2026-05-02T18:18:29.896605Z,CUST007913,CD-1001082,2025-10-11
CUST007664|CD-1001083|2021-07-20,1082,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007664|CD-1001083|2021-07-20,CUST007664|CD-1001083|2021-07-20,,,,,2026-05-02T18:18:29.896605Z,CUST007664,CD-1001083,2021-07-20
CUST004448|CD-1001084|2022-12-15,1083,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004448|CD-1001084|2022-12-15,CUST004448|CD-1001084|2022-12-15,,,,,2026-05-02T18:18:29.896605Z,CUST004448,CD-1001084,2022-12-15
CUST001604|CD-1001085|2025-01-30,1084,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001604|CD-1001085|2025-01-30,CUST001604|CD-1001085|2025-01-30,,,,,2026-05-02T18:18:29.896605Z,CUST001604,CD-1001085,2025-01-30
CUST006712|CD-1001086|2020-12-31,1085,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006712|CD-1001086|2020-12-31,CUST006712|CD-1001086|2020-12-31,,,,,2026-05-02T18:18:29.896605Z,CUST006712,CD-1001086,2020-12-31
CUST006413|CD-1001087|2025-10-17,1086,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006413|CD-1001087|2025-10-17,CUST006413|CD-1001087|2025-10-17,,,,,2026-05-02T18:18:29.896605Z,CUST006413,CD-1001087,2025-10-17
CUST007922|CD-1001088|2024-10-29,1087,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007922|CD-1001088|2024-10-29,CUST007922|CD-1001088|2024-10-29,,,,,2026-05-02T18:18:29.896605Z,CUST007922,CD-1001088,2024-10-29
CUST005207|CD-1001089|2024-03-23,1088,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005207|CD-1001089|2024-03-23,CUST005207|CD-1001089|2024-03-23,,,,,2026-05-02T18:18:29.896605Z,CUST005207,CD-1001089,2024-03-23
CUST001133|CD-1001090|2021-07-08,1089,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001133|CD-1001090|2021-07-08,CUST001133|CD-1001090|2021-07-08,,,,,2026-05-02T18:18:29.896605Z,CUST001133,CD-1001090,2021-07-08
CUST004023|CD-1001091|2025-02-08,1090,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004023|CD-1001091|2025-02-08,CUST004023|CD-1001091|2025-02-08,,,,,2026-05-02T18:18:29.896605Z,CUST004023,CD-1001091,2025-02-08
CUST003586|CD-1001092|2025-04-06,1091,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003586|CD-1001092|2025-04-06,CUST003586|CD-1001092|2025-04-06,,,,,2026-05-02T18:18:29.896605Z,CUST003586,CD-1001092,2025-04-06
CUST006743|CD-1001093|2021-10-29,1092,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006743|CD-1001093|2021-10-29,CUST006743|CD-1001093|2021-10-29,,,,,2026-05-02T18:18:29.896605Z,CUST006743,CD-1001093,2021-10-29
CUST003141|CD-1001094|2023-09-01,1093,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003141|CD-1001094|2023-09-01,CUST003141|CD-1001094|2023-09-01,,,,,2026-05-02T18:18:29.896605Z,CUST003141,CD-1001094,2023-09-01
CUST002629|CD-1001095|2020-05-18,1094,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002629|CD-1001095|2020-05-18,CUST002629|CD-1001095|2020-05-18,,,,,2026-05-02T18:18:29.896605Z,CUST002629,CD-1001095,2020-05-18
CUST000641|CD-1001096|2022-06-17,1095,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000641|CD-1001096|2022-06-17,CUST000641|CD-1001096|2022-06-17,,,,,2026-05-02T18:18:29.896605Z,CUST000641,CD-1001096,2022-06-17
CUST006683|CD-1001097|2020-12-09,1096,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006683|CD-1001097|2020-12-09,CUST006683|CD-1001097|2020-12-09,,,,,2026-05-02T18:18:29.896605Z,CUST006683,CD-1001097,2020-12-09
CUST006042|CD-1001098|2023-06-23,1097,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006042|CD-1001098|2023-06-23,CUST006042|CD-1001098|2023-06-23,,,,,2026-05-02T18:18:29.896605Z,CUST006042,CD-1001098,2023-06-23
CUST000330|CD-1001099|2023-06-05,1098,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000330|CD-1001099|2023-06-05,CUST000330|CD-1001099|2023-06-05,,,,,2026-05-02T18:18:29.896605Z,CUST000330,CD-1001099,2023-06-05
CUST003470|CD-1001100|2023-04-30,1099,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003470|CD-1001100|2023-04-30,CUST003470|CD-1001100|2023-04-30,,,,,2026-05-02T18:18:29.896605Z,CUST003470,CD-1001100,2023-04-30
CUST003838|CD-1001101|2024-03-24,1100,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003838|CD-1001101|2024-03-24,CUST003838|CD-1001101|2024-03-24,,,,,2026-05-02T18:18:29.896605Z,CUST003838,CD-1001101,2024-03-24
CUST003755|CD-1001102|2025-10-10,1101,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003755|CD-1001102|2025-10-10,CUST003755|CD-1001102|2025-10-10,,,,,2026-05-02T18:18:29.896605Z,CUST003755,CD-1001102,2025-10-10
CUST007351|CD-1001103|2021-03-24,1102,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007351|CD-1001103|2021-03-24,CUST007351|CD-1001103|2021-03-24,,,,,2026-05-02T18:18:29.896605Z,CUST007351,CD-1001103,2021-03-24
CUST001206|CD-1001104|2021-05-03,1103,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001206|CD-1001104|2021-05-03,CUST001206|CD-1001104|2021-05-03,,,,,2026-05-02T18:18:29.896605Z,CUST001206,CD-1001104,2021-05-03
CUST002451|CD-1001105|2021-05-06,1104,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002451|CD-1001105|2021-05-06,CUST002451|CD-1001105|2021-05-06,,,,,2026-05-02T18:18:29.896605Z,CUST002451,CD-1001105,2021-05-06
CUST001448|CD-1001106|2025-10-18,1105,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001448|CD-1001106|2025-10-18,CUST001448|CD-1001106|2025-10-18,,,,,2026-05-02T18:18:29.896605Z,CUST001448,CD-1001106,2025-10-18
CUST001953|CD-1001107|2020-07-30,1106,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001953|CD-1001107|2020-07-30,CUST001953|CD-1001107|2020-07-30,,,,,2026-05-02T18:18:29.896605Z,CUST001953,CD-1001107,2020-07-30
CUST007256|CD-1001108|2020-03-12,1107,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007256|CD-1001108|2020-03-12,CUST007256|CD-1001108|2020-03-12,,,,,2026-05-02T18:18:29.896605Z,CUST007256,CD-1001108,2020-03-12
CUST007525|CD-1001109|2020-12-31,1108,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007525|CD-1001109|2020-12-31,CUST007525|CD-1001109|2020-12-31,,,,,2026-05-02T18:18:29.896605Z,CUST007525,CD-1001109,2020-12-31
CUST000358|CD-1001110|2024-10-20,1109,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000358|CD-1001110|2024-10-20,CUST000358|CD-1001110|2024-10-20,,,,,2026-05-02T18:18:29.896605Z,CUST000358,CD-1001110,2024-10-20
CUST005057|CD-1001111|2023-08-15,1110,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005057|CD-1001111|2023-08-15,CUST005057|CD-1001111|2023-08-15,,,,,2026-05-02T18:18:29.896605Z,CUST005057,CD-1001111,2023-08-15
CUST001863|CD-1001112|2025-09-28,1111,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001863|CD-1001112|2025-09-28,CUST001863|CD-1001112|2025-09-28,,,,,2026-05-02T18:18:29.896605Z,CUST001863,CD-1001112,2025-09-28
CUST001541|CD-1001113|2021-04-10,1112,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001541|CD-1001113|2021-04-10,CUST001541|CD-1001113|2021-04-10,,,,,2026-05-02T18:18:29.896605Z,CUST001541,CD-1001113,2021-04-10
CUST002337|CD-1001114|2022-06-17,1113,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002337|CD-1001114|2022-06-17,CUST002337|CD-1001114|2022-06-17,,,,,2026-05-02T18:18:29.896605Z,CUST002337,CD-1001114,2022-06-17
CUST001555|CD-1001115|2023-06-20,1114,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001555|CD-1001115|2023-06-20,CUST001555|CD-1001115|2023-06-20,,,,,2026-05-02T18:18:29.896605Z,CUST001555,CD-1001115,2023-06-20
CUST003922|CD-1001116|2020-06-15,1115,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003922|CD-1001116|2020-06-15,CUST003922|CD-1001116|2020-06-15,,,,,2026-05-02T18:18:29.896605Z,CUST003922,CD-1001116,2020-06-15
CUST007964|CD-1001117|2025-09-26,1116,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST007964|CD-1001117|2025-09-26,CUST007964|CD-1001117|2025-09-26,,,,,2026-05-02T18:18:29.896605Z,CUST007964,CD-1001117,2025-09-26
CUST004691|CD-1001118|2025-01-09,1117,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004691|CD-1001118|2025-01-09,CUST004691|CD-1001118|2025-01-09,,,,,2026-05-02T18:18:29.896605Z,CUST004691,CD-1001118,2025-01-09
CUST005786|CD-1001119|2020-11-23,1118,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005786|CD-1001119|2020-11-23,CUST005786|CD-1001119|2020-11-23,,,,,2026-05-02T18:18:29.896605Z,CUST005786,CD-1001119,2020-11-23
CUST003946|CD-1001120|2025-04-06,1119,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST003946|CD-1001120|2025-04-06,CUST003946|CD-1001120|2025-04-06,,,,,2026-05-02T18:18:29.896605Z,CUST003946,CD-1001120,2025-04-06
CUST000112|CD-1001121|2022-10-20,1120,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000112|CD-1001121|2022-10-20,CUST000112|CD-1001121|2022-10-20,,,,,2026-05-02T18:18:29.896605Z,CUST000112,CD-1001121,2022-10-20
CUST000673|CD-1001122|2022-02-06,1121,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST000673|CD-1001122|2022-02-06,CUST000673|CD-1001122|2022-02-06,,,,,2026-05-02T18:18:29.896605Z,CUST000673,CD-1001122,2022-02-06
CUST002151|CD-1001123|2025-11-28,1122,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST002151|CD-1001123|2025-11-28,CUST002151|CD-1001123|2025-11-28,,,,,2026-05-02T18:18:29.896605Z,CUST002151,CD-1001123,2025-11-28
CUST001950|CD-1001124|2023-03-28,1123,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST001950|CD-1001124|2023-03-28,CUST001950|CD-1001124|2023-03-28,,,,,2026-05-02T18:18:29.896605Z,CUST001950,CD-1001124,2023-03-28
CUST006724|CD-1001125|2021-06-02,1124,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006724|CD-1001125|2021-06-02,CUST006724|CD-1001125|2021-06-02,,,,,2026-05-02T18:18:29.896605Z,CUST006724,CD-1001125,2021-06-02
CUST006748|CD-1001126|2025-01-20,1125,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006748|CD-1001126|2025-01-20,CUST006748|CD-1001126|2025-01-20,,,,,2026-05-02T18:18:29.896605Z,CUST006748,CD-1001126,2025-01-20
CUST006833|CD-1001127|2024-06-20,1126,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST006833|CD-1001127|2024-06-20,CUST006833|CD-1001127|2024-06-20,,,,,2026-05-02T18:18:29.896605Z,CUST006833,CD-1001127,2024-06-20
CUST005101|CD-1001128|2021-03-14,1127,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005101|CD-1001128|2021-03-14,CUST005101|CD-1001128|2021-03-14,,,,,2026-05-02T18:18:29.896605Z,CUST005101,CD-1001128,2021-03-14
CUST004449|CD-1001129|2024-03-25,1128,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST004449|CD-1001129|2024-03-25,CUST004449|CD-1001129|2024-03-25,,,,,2026-05-02T18:18:29.896605Z,CUST004449,CD-1001129,2024-03-25
CUST005193|CD-1001130|2023-12-05,1129,,"Customer_ID,CD_Number,Issue_Date",,KEY_MISSING_IN_DEST,High,composite_key,CUST005193|CD-1001130|2023-12-05,CUST005193|CD-1001130|2023-12-05,,,,,2026-05-02T18:18:29.896605Z,CUST005193,CD-1001130,2023-12-05
