Customer_ID,CD_Number,Issue_Date,Term_Months,Principal_Amount,Interest_Rate,Interest_Payout_Frequency,Rate_Type,Auto_Renew,Status,Branch_Code,Currency,Interest_Accrual_Method,Brokered_Flag
CUST007463,CD-1002228,2022-08-27,24,150341.52,2.008,MONTHLY,FIXED,YES,MATURED,BR-041,USD,ACT_365,NO
CUST002317,CD-1002229,2021-10-16,24,28174.95,2.497,AT_MATURITY,FIXED,YES,MATURED,BR-131,USD,30_360,NO
CUST007846,CD-1002230,2024-01-27,24,40296.91,2.493,QUARTERLY,FIXED,YES,MATURED,BR-110,USD,ACT_365,YES
CUST005061,CD-1002231,2020-11-03,6,33154.27,1.128,MONTHLY,FIXED,YES,MATURED,BR-149,USD,30_360,NO
CUST000558,CD-1002232,2023-02-10,6,42129.86,0.823,QUARTERLY,FIXED,NO,MATURED,BR-043,USD,ACT_365,NO
CUST007507,CD-1002233,2022-08-20,48,115621.12,3.45,QUARTERLY,VARIABLE,YES,ACTIVE,BR-008,USD,30_360,NO
CUST001104,CD-1002234,2021-01-13,18,13215.09,1.527,AT_MATURITY,FIXED,YES,MATURED,BR-111,USD,30_360,NO
CUST004709,CD-1002235,2025-12-11,12,130086.93,1.915,MONTHLY,VARIABLE,YES,ACTIVE,BR-080,USD,30_360,NO
CUST006326,CD-1002236,2022-04-08,9,151540.66,1.805,MONTHLY,VARIABLE,NO,MATURED,BR-124,USD,ACT_365,NO
CUST001996,CD-1002237,2020-04-02,60,181978.36,4.227,QUARTERLY,VARIABLE,YES,MATURED,BR-142,USD,30_360,NO
CUST002165,CD-1002238,2022-10-07,9,236535.28,0.849,QUARTERLY,FIXED,YES,MATURED,BR-008,USD,ACT_365,NO
CUST003809,CD-1002239,2026-01-13,36,21078.04,2.532,MONTHLY,VARIABLE,YES,ACTIVE,BR-118,USD,30_360,YES
CUST007078,CD-1002240,2024-03-05,36,9271.89,2.625,AT_MATURITY,FIXED,YES,ACTIVE,BR-116,USD,30_360,NO
CUST001789,CD-1002241,2023-12-23,9,35215.09,0.961,MONTHLY,FIXED,NO,MATURED,BR-078,USD,30_360,NO
CUST005307,CD-1002242,2025-08-16,3,84660.02,0.83,AT_MATURITY,FIXED,YES,MATURED,BR-121,USD,ACT_365,NO
CUST003621,CD-1002243,2020-07-10,9,131577.75,1.337,QUARTERLY,VARIABLE,YES,MATURED,BR-140,USD,ACT_365,NO
CUST000895,CD-1002244,2023-06-09,9,1569.33,1.44,AT_MATURITY,FIXED,YES,MATURED,BR-134,USD,30_360,NO
CUST005687,CD-1002245,2022-01-01,36,173246.23,3.146,AT_MATURITY,FIXED,YES,MATURED,BR-084,USD,30_360,YES
CUST006660,CD-1002246,2024-03-22,18,239242.16,1.728,MONTHLY,VARIABLE,YES,MATURED,BR-030,USD,30_360,NO
CUST004605,CD-1002247,2025-04-29,12,62819.84,1.311,QUARTERLY,VARIABLE,YES,MATURED,BR-149,USD,30_360,NO
CUST001411,CD-1002248,2020-06-25,18,2694.86,1.285,QUARTERLY,FIXED,YES,MATURED,BR-127,USD,ACT_365,NO
CUST001246,CD-1002249,2020-12-26,60,188434.71,4.097,QUARTERLY,VARIABLE,YES,MATURED,BR-032,USD,30_360,NO
CUST003388,CD-1002250,2025-12-17,60,192627.55,3.817,MONTHLY,FIXED,YES,ACTIVE,BR-036,USD,30_360,NO
CUST004051,CD-1002251,2023-01-27,3,11355.59,0.863,QUARTERLY,FIXED,YES,MATURED,BR-003,USD,ACT_365,NO
CUST004417,CD-1002252,2021-12-19,48,154521.91,3.138,AT_MATURITY,VARIABLE,NO,MATURED,BR-089,USD,30_360,NO
CUST001950,CD-1002253,2020-12-13,12,61088.51,1.228,AT_MATURITY,FIXED,YES,MATURED,BR-040,USD,30_360,NO
CUST004006,CD-1002254,2022-03-19,36,158402.23,2.947,QUARTERLY,VARIABLE,NO,MATURED,BR-025,USD,30_360,NO
CUST002361,CD-1002255,2020-01-12,60,181731.45,3.956,QUARTERLY,FIXED,YES,MATURED,BR-119,USD,30_360,YES
CUST005489,CD-1002256,2021-05-23,18,56074.43,2.283,AT_MATURITY,VARIABLE,YES,MATURED,BR-110,USD,30_360,NO
CUST006371,CD-1002257,2021-02-21,24,65559.52,1.665,MONTHLY,FIXED,YES,MATURED,BR-012,USD,ACT_365,NO
CUST005221,CD-1002258,2020-07-12,12,153087.8,1.854,MONTHLY,VARIABLE,YES,MATURED,BR-039,USD,30_360,NO
CUST000010,CD-1002259,2026-01-19,3,145774.52,0.764,MONTHLY,VARIABLE,YES,MATURED,BR-117,USD,ACT_365,NO
CUST007936,CD-1002260,2024-12-07,3,221598.6,0.917,AT_MATURITY,VARIABLE,YES,MATURED,BR-024,USD,ACT_365,NO
CUST000191,CD-1002261,2025-11-15,12,127836.93,1.589,MONTHLY,FIXED,NO,ACTIVE,BR-093,USD,ACT_365,NO
CUST007995,CD-1002262,2021-07-02,48,200041.96,3.696,QUARTERLY,VARIABLE,YES,MATURED,BR-071,USD,30_360,NO
CUST000255,CD-1002263,2021-10-19,12,183135.77,1.79,MONTHLY,FIXED,YES,MATURED,BR-070,USD,ACT_365,NO
CUST004132,CD-1002264,2021-10-06,12,166592.15,1.783,QUARTERLY,FIXED,NO,MATURED,BR-027,USD,ACT_365,YES
CUST000848,CD-1002265,2023-06-27,18,48347.36,1.664,QUARTERLY,VARIABLE,YES,MATURED,BR-106,USD,ACT_365,NO
CUST000762,CD-1002266,2021-02-18,9,69451.93,1.891,AT_MATURITY,VARIABLE,YES,MATURED,BR-004,USD,30_360,NO
CUST005467,CD-1002267,2021-06-21,18,141908.99,1.952,MONTHLY,FIXED,NO,MATURED,BR-041,USD,30_360,NO
CUST005823,CD-1002268,2026-02-01,24,16952.94,1.027,MONTHLY,VARIABLE,YES,ACTIVE,BR-077,USD,30_360,NO
CUST000946,CD-1002269,2022-03-14,48,11739.82,3.357,AT_MATURITY,FIXED,YES,MATURED,BR-136,USD,30_360,NO
CUST007813,CD-1002270,2024-11-16,36,12929.34,2.572,MONTHLY,VARIABLE,YES,ACTIVE,BR-116,USD,ACT_365,NO
CUST002564,CD-1002271,2021-06-06,48,230366.27,3.236,QUARTERLY,FIXED,YES,MATURED,BR-058,USD,30_360,NO
CUST002547,CD-1002272,2025-10-22,18,172375.2,1.969,MONTHLY,VARIABLE,YES,ACTIVE,BR-104,USD,ACT_365,NO
CUST002376,CD-1002273,2024-05-01,36,209272.0,2.813,QUARTERLY,VARIABLE,NO,ACTIVE,BR-003,USD,30_360,NO
CUST003690,CD-1002274,2025-05-19,6,240872.5,0.869,QUARTERLY,FIXED,YES,MATURED,BR-042,USD,30_360,NO
CUST001423,CD-1002275,2023-03-23,6,175391.8,1.632,QUARTERLY,VARIABLE,NO,MATURED,BR-012,USD,30_360,NO
CUST003398,CD-1002276,2025-08-29,60,129072.66,3.536,AT_MATURITY,FIXED,YES,ACTIVE,BR-041,USD,ACT_365,NO
CUST001680,CD-1002277,2022-04-07,24,120014.97,1.593,MONTHLY,FIXED,NO,MATURED,BR-008,USD,30_360,NO
CUST000412,CD-1002278,2022-12-28,6,186633.79,0.726,AT_MATURITY,FIXED,YES,MATURED,BR-095,USD,ACT_365,NO
CUST002950,CD-1002279,2020-05-20,12,217040.36,1.582,AT_MATURITY,FIXED,YES,MATURED,BR-087,USD,ACT_365,NO
CUST005378,CD-1002280,2021-01-24,60,207489.22,4.115,AT_MATURITY,VARIABLE,YES,MATURED,BR-116,USD,ACT_365,YES
CUST006104,CD-1002281,2024-10-25,3,123489.86,0.662,AT_MATURITY,VARIABLE,NO,MATURED,BR-061,USD,30_360,NO
CUST002827,CD-1002282,2022-01-15,12,193490.5,1.218,QUARTERLY,FIXED,YES,MATURED,BR-132,USD,ACT_365,NO
CUST002590,CD-1002283,2020-08-20,48,119408.32,3.345,AT_MATURITY,VARIABLE,YES,MATURED,BR-086,USD,30_360,NO
CUST006299,CD-1002284,2021-10-29,60,96404.21,3.612,QUARTERLY,FIXED,YES,ACTIVE,BR-051,USD,30_360,YES
CUST005449,CD-1002285,2022-03-15,12,74769.05,1.706,AT_MATURITY,VARIABLE,YES,MATURED,BR-061,USD,ACT_365,NO
CUST006657,CD-1002286,2024-06-23,60,14109.14,4.534,QUARTERLY,VARIABLE,NO,ACTIVE,BR-056,USD,ACT_365,NO
CUST007248,CD-1002287,2020-07-25,36,50690.05,2.644,AT_MATURITY,FIXED,NO,MATURED,BR-147,USD,30_360,NO
CUST006570,CD-1002288,2020-02-28,12,182636.76,1.547,QUARTERLY,FIXED,YES,MATURED,BR-028,USD,30_360,NO
CUST007491,CD-1002289,2024-07-09,48,43341.85,3.384,QUARTERLY,FIXED,NO,ACTIVE,BR-115,USD,ACT_365,NO
CUST003333,CD-1002290,2020-11-19,48,225343.68,3.825,AT_MATURITY,VARIABLE,YES,MATURED,BR-135,USD,30_360,YES
CUST003157,CD-1002291,2022-08-15,9,20106.37,1.945,MONTHLY,VARIABLE,YES,MATURED,BR-019,USD,30_360,NO
CUST002573,CD-1002292,2024-04-06,3,13256.16,0.821,QUARTERLY,VARIABLE,YES,MATURED,BR-079,USD,30_360,NO
CUST001882,CD-1002293,2023-03-18,48,120530.08,3.357,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-106,USD,ACT_365,NO
CUST005990,CD-1002294,2020-10-08,3,56054.65,1.246,MONTHLY,VARIABLE,YES,MATURED,BR-076,USD,ACT_365,NO
CUST005715,CD-1002295,2024-07-05,48,26186.76,3.467,QUARTERLY,FIXED,YES,ACTIVE,BR-030,USD,ACT_365,NO
CUST006411,CD-1002296,2020-04-20,12,15437.05,1.107,AT_MATURITY,FIXED,NO,MATURED,BR-091,USD,30_360,NO
CUST001339,CD-1002297,2021-06-13,36,132060.48,2.073,AT_MATURITY,FIXED,NO,MATURED,BR-120,USD,ACT_365,NO
CUST003930,CD-1002298,2020-09-06,24,65236.32,1.857,AT_MATURITY,FIXED,YES,MATURED,BR-109,USD,30_360,YES
CUST001776,CD-1002299,2023-03-15,3,139163.72,1.061,MONTHLY,FIXED,YES,MATURED,BR-139,USD,30_360,NO
CUST007144,CD-1002300,2024-04-24,3,37500.3,0.808,AT_MATURITY,VARIABLE,YES,MATURED,BR-116,USD,30_360,NO
CUST002140,CD-1002301,2024-01-22,24,6593.8,1.697,AT_MATURITY,VARIABLE,YES,MATURED,BR-063,USD,30_360,NO
CUST001152,CD-1002302,2020-11-13,18,7301.17,1.543,QUARTERLY,VARIABLE,YES,MATURED,BR-130,USD,ACT_365,NO
CUST004559,CD-1002303,2022-02-22,3,28611.88,1.587,AT_MATURITY,FIXED,YES,MATURED,BR-081,USD,30_360,NO
CUST007032,CD-1002304,2020-11-29,60,199112.58,3.591,QUARTERLY,FIXED,NO,MATURED,BR-015,USD,30_360,NO
CUST007325,CD-1002305,2022-02-20,9,112404.25,1.156,AT_MATURITY,FIXED,YES,MATURED,BR-143,USD,ACT_365,NO
CUST000769,CD-1002306,2021-06-09,48,156153.18,3.166,AT_MATURITY,VARIABLE,YES,MATURED,BR-143,USD,30_360,YES
CUST002607,CD-1002307,2024-08-15,6,218809.87,1.791,AT_MATURITY,VARIABLE,YES,MATURED,BR-003,USD,30_360,NO
CUST001229,CD-1002308,2024-09-08,9,53544.91,0.751,AT_MATURITY,VARIABLE,YES,MATURED,BR-019,USD,30_360,YES
CUST002463,CD-1002309,2025-02-09,18,217901.48,1.471,QUARTERLY,FIXED,YES,ACTIVE,BR-107,USD,ACT_365,NO
CUST004271,CD-1002310,2021-04-02,18,186536.05,1.769,QUARTERLY,VARIABLE,NO,MATURED,BR-052,USD,ACT_365,YES
CUST002245,CD-1002311,2020-01-31,24,182390.02,2.125,QUARTERLY,VARIABLE,YES,MATURED,BR-098,USD,30_360,NO
CUST000541,CD-1002312,2020-03-21,6,217748.82,1.499,QUARTERLY,VARIABLE,YES,MATURED,BR-036,USD,ACT_365,NO
CUST004080,CD-1002313,2025-04-07,9,31906.48,1.623,AT_MATURITY,VARIABLE,YES,MATURED,BR-039,USD,30_360,YES
CUST000423,CD-1002314,2025-08-28,9,135355.03,1.02,MONTHLY,VARIABLE,YES,ACTIVE,BR-046,USD,ACT_365,NO
CUST001814,CD-1002315,2021-04-28,12,121141.56,1.536,AT_MATURITY,VARIABLE,NO,MATURED,BR-006,USD,ACT_365,NO
CUST000005,CD-1002316,2025-06-21,60,166167.88,3.926,QUARTERLY,FIXED,YES,ACTIVE,BR-020,USD,ACT_365,NO
CUST000695,CD-1002317,2023-04-23,18,59878.22,1.586,MONTHLY,FIXED,YES,MATURED,BR-098,USD,ACT_365,NO
CUST003491,CD-1002318,2021-02-25,60,32267.9,4.342,QUARTERLY,FIXED,NO,MATURED,BR-004,USD,30_360,NO
CUST006805,CD-1002319,2021-12-14,9,243374.29,1.356,MONTHLY,FIXED,YES,MATURED,BR-082,USD,30_360,NO
CUST006197,CD-1002320,2021-08-28,9,116687.54,1.825,QUARTERLY,VARIABLE,NO,MATURED,BR-090,USD,30_360,YES
CUST000791,CD-1002321,2024-10-07,3,58389.06,1.113,AT_MATURITY,FIXED,YES,MATURED,BR-017,USD,30_360,NO
CUST000279,CD-1002322,2021-03-06,6,32599.7,1.431,MONTHLY,FIXED,NO,MATURED,BR-036,USD,30_360,NO
CUST002705,CD-1002323,2021-02-21,9,148602.77,0.317,QUARTERLY,FIXED,NO,MATURED,BR-045,USD,ACT_365,NO
CUST005218,CD-1002324,2024-06-29,12,37366.69,1.458,QUARTERLY,FIXED,YES,MATURED,BR-010,USD,30_360,NO
CUST005974,CD-1002325,2021-11-20,36,46169.14,2.859,QUARTERLY,VARIABLE,YES,MATURED,BR-065,USD,30_360,NO
CUST006585,CD-1002326,2021-07-24,18,238062.11,1.931,AT_MATURITY,FIXED,NO,MATURED,BR-101,USD,30_360,NO
CUST002738,CD-1002327,2025-01-16,36,7776.83,3.249,AT_MATURITY,VARIABLE,NO,ACTIVE,BR-110,USD,30_360,YES
CUST001344,CD-1002328,2025-10-25,3,47114.14,1.164,QUARTERLY,VARIABLE,YES,MATURED,BR-017,USD,ACT_365,YES
CUST000211,CD-1002329,2023-06-20,60,167969.14,3.564,AT_MATURITY,FIXED,YES,ACTIVE,BR-097,USD,ACT_365,YES
CUST001175,CD-1002330,2025-03-02,6,54615.06,1.297,QUARTERLY,VARIABLE,YES,MATURED,BR-131,USD,ACT_365,NO
CUST000522,CD-1002331,2025-04-02,3,45894.03,1.241,MONTHLY,FIXED,NO,MATURED,BR-033,USD,ACT_365,YES
CUST006886,CD-1002332,2023-09-04,12,139346.81,1.215,AT_MATURITY,FIXED,NO,MATURED,BR-140,USD,ACT_365,NO
CUST002148,CD-1002333,2025-03-07,24,174141.13,1.925,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-082,USD,ACT_365,NO
CUST006585,CD-1002334,2020-01-21,9,107942.87,1.544,QUARTERLY,VARIABLE,NO,MATURED,BR-076,USD,ACT_365,NO
CUST004425,CD-1002335,2020-03-21,6,195431.32,1.11,QUARTERLY,FIXED,YES,MATURED,BR-130,USD,ACT_365,NO
CUST004311,CD-1002336,2025-07-08,48,203894.91,3.732,AT_MATURITY,FIXED,YES,ACTIVE,BR-009,USD,30_360,NO
CUST003638,CD-1002337,2020-11-16,48,155959.53,3.415,MONTHLY,FIXED,YES,MATURED,BR-141,USD,30_360,NO
CUST006553,CD-1002338,2024-07-18,36,144665.85,1.946,MONTHLY,FIXED,YES,ACTIVE,BR-101,USD,ACT_365,NO
CUST000348,CD-1002339,2022-08-16,6,204168.12,1.131,AT_MATURITY,VARIABLE,YES,MATURED,BR-003,USD,30_360,NO
CUST000742,CD-1002340,2024-12-02,18,4249.97,1.611,MONTHLY,FIXED,YES,ACTIVE,BR-140,USD,30_360,NO
CUST003387,CD-1002341,2024-02-26,36,127903.39,2.926,MONTHLY,VARIABLE,YES,ACTIVE,BR-011,USD,ACT_365,YES
CUST003156,CD-1002342,2020-06-12,12,32618.78,1.579,AT_MATURITY,FIXED,YES,MATURED,BR-002,USD,ACT_365,NO
CUST004365,CD-1002343,2022-02-07,6,55778.41,0.781,QUARTERLY,FIXED,YES,MATURED,BR-113,USD,ACT_365,YES
CUST005902,CD-1002344,2024-06-04,48,237275.31,3.42,AT_MATURITY,FIXED,YES,ACTIVE,BR-065,USD,30_360,NO
CUST004700,CD-1002345,2025-10-03,60,1425.7,4.179,MONTHLY,FIXED,YES,ACTIVE,BR-135,USD,ACT_365,NO
CUST002060,CD-1002346,2025-01-09,6,77100.0,1.266,MONTHLY,FIXED,YES,MATURED,BR-014,USD,ACT_365,YES
CUST002619,CD-1002347,2025-07-27,36,39013.07,3.053,QUARTERLY,FIXED,YES,ACTIVE,BR-131,USD,30_360,YES
CUST006018,CD-1002348,2025-12-22,48,142819.02,2.993,AT_MATURITY,FIXED,NO,ACTIVE,BR-006,USD,30_360,NO
CUST001612,CD-1002349,2025-08-01,18,211142.85,1.696,QUARTERLY,FIXED,YES,ACTIVE,BR-140,USD,30_360,YES
CUST004033,CD-1002350,2023-08-17,3,98026.75,0.25,AT_MATURITY,VARIABLE,NO,MATURED,BR-146,USD,30_360,NO
CUST004310,CD-1002351,2022-02-05,36,209377.76,3.124,MONTHLY,VARIABLE,NO,MATURED,BR-086,USD,ACT_365,NO
CUST006002,CD-1002352,2023-03-04,60,110339.0,4.034,MONTHLY,VARIABLE,YES,ACTIVE,BR-102,USD,ACT_365,NO
CUST005715,CD-1002353,2024-12-19,9,227306.47,1.241,QUARTERLY,VARIABLE,YES,MATURED,BR-118,USD,ACT_365,NO
CUST003717,CD-1002354,2022-08-28,6,211812.77,1.075,MONTHLY,FIXED,YES,MATURED,BR-004,USD,ACT_365,NO
CUST002474,CD-1002355,2025-03-10,9,45115.47,1.448,MONTHLY,FIXED,YES,MATURED,BR-023,USD,30_360,NO
CUST002943,CD-1002356,2024-05-18,48,221323.47,3.724,QUARTERLY,FIXED,YES,ACTIVE,BR-019,USD,30_360,NO
CUST003293,CD-1002357,2021-04-22,24,48544.74,1.978,MONTHLY,FIXED,YES,MATURED,BR-056,USD,ACT_365,YES
CUST001754,CD-1002358,2025-10-01,3,122853.49,1.103,MONTHLY,VARIABLE,NO,MATURED,BR-033,USD,ACT_365,NO
CUST005003,CD-1002359,2025-04-14,24,49402.98,2.219,MONTHLY,FIXED,YES,ACTIVE,BR-057,USD,ACT_365,NO
CUST001667,CD-1002360,2023-09-30,48,96922.39,2.591,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-066,USD,ACT_365,NO
CUST005189,CD-1002361,2021-03-18,6,246408.27,0.872,QUARTERLY,VARIABLE,NO,MATURED,BR-026,USD,ACT_365,NO
CUST006012,CD-1002362,2021-06-02,24,191402.48,2.232,AT_MATURITY,VARIABLE,YES,MATURED,BR-037,USD,30_360,YES
CUST007694,CD-1002363,2025-03-29,9,138741.41,1.712,MONTHLY,FIXED,YES,MATURED,BR-087,USD,ACT_365,NO
CUST000952,CD-1002364,2020-02-10,3,233901.89,1.436,QUARTERLY,VARIABLE,YES,MATURED,BR-051,USD,30_360,NO
CUST006078,CD-1002365,2023-01-08,12,90246.03,1.011,AT_MATURITY,VARIABLE,NO,MATURED,BR-107,USD,ACT_365,NO
CUST000688,CD-1002366,2023-11-13,36,43714.86,3.07,AT_MATURITY,FIXED,YES,ACTIVE,BR-052,USD,ACT_365,NO
CUST002698,CD-1002367,2021-06-14,36,207323.68,3.082,QUARTERLY,VARIABLE,YES,MATURED,BR-142,USD,ACT_365,NO
CUST001411,CD-1002368,2025-05-26,3,3537.75,1.104,AT_MATURITY,FIXED,NO,MATURED,BR-132,USD,ACT_365,YES
CUST001299,CD-1002369,2023-04-06,6,201246.55,0.413,MONTHLY,FIXED,YES,MATURED,BR-110,USD,30_360,NO
CUST001403,CD-1002370,2020-05-30,18,5953.36,1.572,QUARTERLY,VARIABLE,YES,MATURED,BR-082,USD,30_360,NO
CUST000352,CD-1002371,2021-12-31,9,71452.92,1.318,MONTHLY,FIXED,NO,MATURED,BR-143,USD,ACT_365,NO
CUST006585,CD-1002372,2022-06-25,9,89197.17,1.197,QUARTERLY,FIXED,YES,MATURED,BR-044,USD,30_360,NO
CUST000489,CD-1002373,2021-05-23,12,79973.02,0.681,MONTHLY,FIXED,YES,MATURED,BR-030,USD,30_360,NO
CUST003188,CD-1002374,2025-11-14,36,61236.29,2.629,QUARTERLY,FIXED,NO,ACTIVE,BR-065,USD,30_360,NO
CUST005593,CD-1002375,2022-04-02,24,27490.53,1.754,AT_MATURITY,FIXED,NO,MATURED,BR-139,USD,30_360,NO
CUST007923,CD-1002376,2023-02-18,48,1293.43,3.567,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-092,USD,30_360,YES
CUST006829,CD-1002377,2023-05-05,3,193790.61,1.128,AT_MATURITY,VARIABLE,NO,MATURED,BR-008,USD,30_360,NO
CUST001098,CD-1002378,2021-05-18,18,114500.48,1.943,MONTHLY,FIXED,YES,MATURED,BR-002,USD,30_360,NO
CUST007901,CD-1002379,2023-07-19,18,40905.05,1.631,MONTHLY,VARIABLE,NO,MATURED,BR-104,USD,ACT_365,YES
CUST005228,CD-1002380,2022-03-17,36,21003.17,2.727,MONTHLY,VARIABLE,NO,MATURED,BR-066,USD,30_360,YES
CUST001437,CD-1002381,2020-01-24,18,69970.23,1.731,AT_MATURITY,VARIABLE,YES,MATURED,BR-010,USD,30_360,NO
CUST003590,CD-1002382,2022-07-19,60,88916.34,4.32,QUARTERLY,VARIABLE,YES,ACTIVE,BR-012,USD,30_360,NO
CUST007343,CD-1002383,2023-08-24,48,115623.9,3.173,QUARTERLY,VARIABLE,YES,ACTIVE,BR-016,USD,ACT_365,YES
CUST003143,CD-1002384,2020-09-24,36,25712.85,2.455,AT_MATURITY,FIXED,YES,MATURED,BR-067,USD,ACT_365,NO
CUST001469,CD-1002385,2024-11-12,12,244990.87,1.777,QUARTERLY,VARIABLE,YES,MATURED,BR-078,USD,ACT_365,NO
CUST007000,CD-1002386,2024-02-16,9,67552.2,1.567,QUARTERLY,VARIABLE,YES,MATURED,BR-106,USD,30_360,NO
CUST007623,CD-1002387,2021-12-08,18,110603.33,1.923,AT_MATURITY,VARIABLE,YES,MATURED,BR-019,USD,30_360,NO
CUST007804,CD-1002388,2023-09-12,18,177399.35,2.313,QUARTERLY,VARIABLE,YES,MATURED,BR-150,USD,30_360,NO
CUST007645,CD-1002389,2021-11-23,3,77892.48,1.691,MONTHLY,VARIABLE,YES,MATURED,BR-106,USD,30_360,YES
CUST006982,CD-1002390,2024-01-17,9,21082.99,1.711,AT_MATURITY,VARIABLE,YES,MATURED,BR-135,USD,ACT_365,YES
CUST003636,CD-1002391,2020-12-17,48,94446.84,3.098,AT_MATURITY,FIXED,YES,MATURED,BR-117,USD,30_360,NO
CUST001539,CD-1002392,2023-10-25,18,138441.74,2.051,MONTHLY,FIXED,YES,MATURED,BR-058,USD,ACT_365,NO
CUST004937,CD-1002393,2020-05-05,60,210517.6,4.039,MONTHLY,VARIABLE,YES,MATURED,BR-038,USD,ACT_365,NO
CUST001767,CD-1002394,2020-02-08,9,92297.56,1.083,MONTHLY,FIXED,YES,MATURED,BR-001,USD,30_360,NO
CUST003785,CD-1002395,2021-08-03,60,222435.48,3.741,QUARTERLY,VARIABLE,YES,ACTIVE,BR-020,USD,30_360,YES
CUST005248,CD-1002396,2021-02-01,48,136745.8,3.454,QUARTERLY,FIXED,YES,MATURED,BR-125,USD,30_360,NO
CUST007572,CD-1002397,2023-01-24,12,179512.92,1.726,AT_MATURITY,VARIABLE,YES,MATURED,BR-008,USD,ACT_365,NO
CUST002313,CD-1002398,2021-01-12,24,8026.39,2.563,QUARTERLY,FIXED,NO,MATURED,BR-038,USD,ACT_365,NO
CUST002016,CD-1002399,2021-07-11,60,223983.97,4.236,AT_MATURITY,FIXED,YES,ACTIVE,BR-061,USD,30_360,NO
CUST005878,CD-1002400,2020-08-11,24,53755.05,2.281,MONTHLY,VARIABLE,NO,MATURED,BR-091,USD,30_360,YES
CUST000052,CD-1002401,2025-07-16,60,81804.23,3.928,MONTHLY,VARIABLE,NO,ACTIVE,BR-054,USD,30_360,NO
CUST004531,CD-1002402,2024-08-04,3,131151.99,1.036,QUARTERLY,VARIABLE,NO,MATURED,BR-045,USD,30_360,NO
CUST005967,CD-1002403,2021-05-11,6,239977.56,0.597,MONTHLY,VARIABLE,NO,MATURED,BR-012,USD,ACT_365,YES
CUST004407,CD-1002404,2020-10-01,3,86745.94,1.158,QUARTERLY,VARIABLE,YES,MATURED,BR-076,USD,ACT_365,NO
CUST003072,CD-1002405,2025-04-23,9,55515.18,1.431,MONTHLY,FIXED,YES,MATURED,BR-100,USD,30_360,NO
CUST006628,CD-1002406,2024-03-04,48,240201.43,4.03,MONTHLY,FIXED,YES,ACTIVE,BR-037,USD,30_360,NO
CUST002968,CD-1002407,2025-07-13,60,202211.85,3.986,MONTHLY,VARIABLE,NO,ACTIVE,BR-056,USD,ACT_365,NO
CUST005684,CD-1002408,2021-02-10,18,166023.34,2.177,QUARTERLY,VARIABLE,YES,MATURED,BR-129,USD,ACT_365,YES
CUST003713,CD-1002409,2022-03-29,12,102704.27,1.274,MONTHLY,FIXED,YES,MATURED,BR-027,USD,30_360,YES
CUST000213,CD-1002410,2020-09-26,60,105403.52,4.594,MONTHLY,FIXED,YES,MATURED,BR-138,USD,ACT_365,NO
CUST004244,CD-1002411,2022-08-23,24,237692.28,2.587,MONTHLY,FIXED,YES,MATURED,BR-025,USD,ACT_365,NO
CUST000396,CD-1002412,2021-01-05,18,17705.15,2.156,MONTHLY,FIXED,YES,MATURED,BR-149,USD,ACT_365,NO
CUST007447,CD-1002413,2020-01-10,3,189496.3,0.981,MONTHLY,VARIABLE,YES,MATURED,BR-043,USD,ACT_365,NO
CUST004812,CD-1002414,2023-03-05,6,150487.04,1.042,AT_MATURITY,FIXED,NO,MATURED,BR-088,USD,ACT_365,NO
CUST002976,CD-1002415,2026-02-11,36,242124.59,2.59,MONTHLY,VARIABLE,NO,ACTIVE,BR-113,USD,30_360,NO
CUST003890,CD-1002416,2024-01-12,36,139822.13,2.38,QUARTERLY,VARIABLE,YES,ACTIVE,BR-016,USD,30_360,NO
CUST004953,CD-1002417,2024-09-22,18,70494.74,1.924,MONTHLY,FIXED,NO,MATURED,BR-110,USD,30_360,NO
CUST002082,CD-1002418,2025-01-26,36,195089.73,2.633,QUARTERLY,FIXED,YES,ACTIVE,BR-036,USD,ACT_365,NO
CUST002307,CD-1002419,2026-01-26,36,246414.33,2.854,AT_MATURITY,VARIABLE,YES,ACTIVE,BR-086,USD,ACT_365,YES
CUST003349,CD-1002420,2020-10-20,3,226909.69,1.019,QUARTERLY,FIXED,NO,MATURED,BR-059,USD,ACT_365,NO
CUST002069,CD-1002421,2021-07-25,48,74037.43,2.984,AT_MATURITY,VARIABLE,NO,MATURED,BR-037,USD,ACT_365,NO
CUST006063,CD-1002422,2023-11-06,36,86914.4,3.091,MONTHLY,FIXED,YES,ACTIVE,BR-110,USD,ACT_365,NO
CUST000831,CD-1002423,2025-02-15,6,188827.64,1.154,QUARTERLY,VARIABLE,YES,MATURED,BR-106,USD,30_360,NO
CUST006613,CD-1002424,2024-10-31,6,149748.53,1.422,QUARTERLY,FIXED,YES,MATURED,BR-021,USD,30_360,NO
CUST002788,CD-1002425,2024-07-17,60,3397.38,3.592,MONTHLY,VARIABLE,YES,ACTIVE,BR-014,USD,30_360,NO
CUST004490,CD-1002426,2021-12-13,9,35894.48,1.013,MONTHLY,FIXED,YES,MATURED,BR-062,USD,30_360,NO
CUST001262,CD-1002427,2022-04-12,3,21830.27,0.823,QUARTERLY,FIXED,NO,MATURED,BR-034,USD,30_360,NO
